booking_id,customer_id,full_name,customer_country,booking_date,booking_day,booking_year,booking_month_number,booking_month,departure_date,departure_airport,arrival_airport,route,booking_amount,booking_status,payment_method,payment_status,failed_attempts,device_id,card_id,ip_country_code,card_country_code,days_before_departure,account_age_days,high_value_flag,last_minute_flag,country_mismatch_flag,failed_payment_flag,new_account_high_value_flag,shared_device_flag,shared_card_flag,fraud_risk_score,risk_level,recommended_action,fraud_confirmed,investigation_status
1552,1579,"Sofia Lewis",NL,"2026-04-11 10:03:04",2026-04-11,2026,4,2026-04,2026-04-11,LOS,ORY,"LOS - ORY",956.12,Confirmed,PayPal,Successful,0,DEV-001579,CARD-001579-2,NL,AL,0,527,0,1,1,0,0,0,0,30,Medium,"Additional verification",0,Cleared
1553,268,"Leo Anderson",NL,"2026-02-08 13:00:52",2026-02-08,2026,2,2026-02,2026-05-20,AMS,AUH,"AMS - AUH",1263.27,Confirmed,Visa,Successful,0,DEV-000268,CARD-000268-2,NL,NL,101,557,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1554,1909,"Noah Lee",RO,"2026-06-13 15:08:27",2026-06-13,2026,6,2026-06,2026-09-28,MAN,ORY,"MAN - ORY",324.23,Completed,Mastercard,Successful,0,DEV-001909,CARD-001909-2,NL,RO,107,15,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1555,175,"Ethan Moore",RO,"2026-06-28 19:51:11",2026-06-28,2026,6,2026-06,2026-10-27,CDG,BCN,"CDG - BCN",1437.64,Confirmed,Visa,Successful,0,DEV-000175,CARD-000175-1,RO,RO,121,781,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1556,1552,"Alex Thomas",AE,"2026-03-24 13:59:11",2026-03-24,2026,3,2026-03,2026-04-28,OTP,FCO,"OTP - FCO",205.95,Completed,Visa,Successful,4,DEV-001552,CARD-001552-2,AE,AE,35,322,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
1557,340,"Lucas Thomas",FR,"2025-05-23 12:27:14",2025-05-23,2025,5,2025-05,2025-08-21,NCE,LOS,"NCE - LOS",1583.39,Confirmed,Visa,Successful,1,DEV-000340,CARD-000340-1,FR,FR,90,125,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1558,1230,"James Lee",ES,"2025-03-14 10:14:43",2025-03-14,2025,3,2025-03,2025-03-15,AMS,ORY,"AMS - ORY",1707.85,"Pending Review",Mastercard,Successful,7,DEV-FRAUD-027,CARD-FRAUD-019,IT,ES,1,561,1,1,1,1,0,1,1,110,Critical,"Block and investigate",1,"Confirmed Fraud"
1559,631,"Sofia Rossi",DE,"2026-05-29 12:31:41",2026-05-29,2026,5,2026-05,2026-10-26,LOS,JFK,"LOS - JFK",1347.13,"Pending Review",Visa,Failed,0,DEV-000631,CARD-000631-1,DE,DE,150,92,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1560,1663,"Isabella Martin",GR,"2026-05-29 14:51:40",2026-05-29,2026,5,2026-05,2026-06-09,VCE,ATH,"VCE - ATH",1181.93,Confirmed,PayPal,Successful,3,DEV-001663,CARD-001663-2,GR,GR,11,275,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
1561,537,"Liam Clark",US,"2025-08-07 00:46:15",2025-08-07,2025,8,2025-08,2026-01-11,OTP,AUH,"OTP - AUH",639.97,Confirmed,PayPal,Failed,0,DEV-SHARED-106,CARD-000537-1,US,RO,157,631,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
1562,1983,"Leo Smith",GR,"2026-07-20 05:59:27",2026-07-20,2026,7,2026-07,2026-11-26,OTP,LHR,"OTP - LHR",166.46,Confirmed,Visa,Successful,0,DEV-001983,CARD-001983-1,GR,GR,129,152,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1563,1669,"Alex Taylor",GB,"2026-03-02 05:46:56",2026-03-02,2026,3,2026-03,2026-04-14,BER,FCO,"BER - FCO",814.35,Completed,PayPal,Successful,0,DEV-SHARED-085,CARD-SHARED-015,GB,GB,43,282,0,0,0,0,0,1,1,45,Medium,"Additional verification",0,Cleared
1564,530,"Olivia Anderson",NL,"2026-06-21 06:52:27",2026-06-21,2026,6,2026-06,2026-09-13,ATH,LAX,"ATH - LAX",1724.57,Confirmed,Amex,Successful,0,DEV-000530,CARD-000530-2,NL,NL,84,51,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1565,168,"Daniel Anderson",RO,"2025-04-22 03:11:27",2025-04-22,2025,4,2025-04,2025-04-24,AUH,TIA,"AUH - TIA",1354.31,Completed,Visa,Successful,0,DEV-SHARED-085,CARD-000168-2,RO,RO,2,300,0,1,0,0,0,1,0,35,Medium,"Additional verification",0,Cleared
1566,245,"Amelia Anderson",NG,"2026-06-30 20:11:16",2026-06-30,2026,6,2026-06,2026-07-31,SKG,TIA,"SKG - TIA",2516.60,Completed,PayPal,Successful,0,DEV-000245,CARD-000245-1,NG,FR,31,122,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
1567,1950,"Olivia Brown",ES,"2025-10-04 00:26:54",2025-10-04,2025,10,2025-10,2025-10-21,AMS,ORY,"AMS - ORY",561.86,Confirmed,Amex,Successful,0,DEV-001950,CARD-001950-2,AE,ES,17,362,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1568,1004,"Liam Smith",GB,"2026-07-13 02:56:30",2026-07-13,2026,7,2026-07,2026-07-13,LHR,BCN,"LHR - BCN",795.29,Cancelled,Mastercard,Successful,0,DEV-001004,CARD-001004-2,IT,DE,0,14,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1569,449,"Isabella Rossi",US,"2025-08-30 00:17:32",2025-08-30,2025,8,2025-08,2026-01-06,ORD,AMS,"ORD - AMS",1043.08,Confirmed,PayPal,Successful,3,DEV-000449,CARD-000449-1,NG,US,129,919,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
1570,1724,"Noah Rossi",ES,"2026-05-21 20:34:33",2026-05-21,2026,5,2026-05,2026-09-07,ORY,TIA,"ORY - TIA",427.51,Confirmed,Mastercard,Failed,0,DEV-001724,CARD-001724-2,ES,ES,109,338,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1571,1824,"Alex Smith",AL,"2026-06-28 01:38:35",2026-06-28,2026,6,2026-06,2026-08-04,MAN,ORY,"MAN - ORY",1772.84,Completed,PayPal,Successful,0,DEV-001824,CARD-001824-1,AL,NG,37,72,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
1572,1064,"Ethan Wilson",IT,"2026-05-26 06:08:32",2026-05-26,2026,5,2026-05,2026-10-31,OTP,ORD,"OTP - ORD",271.15,Confirmed,PayPal,Failed,0,DEV-001064,CARD-001064-2,IT,IT,158,229,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1573,1209,"Daniel Moore",GB,"2025-09-18 15:18:01",2025-09-18,2025,9,2025-09,2025-11-07,DXB,FRA,"DXB - FRA",871.66,"Pending Review",PayPal,Failed,0,DEV-SHARED-002,CARD-001209-2,GB,GB,50,222,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
1574,1163,"Isabella Lee",US,"2026-03-17 00:33:58",2026-03-17,2026,3,2026-03,2026-08-14,FRA,DXB,"FRA - DXB",2028.46,Confirmed,Visa,Successful,0,DEV-001163,CARD-001163-2,RO,US,150,666,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
1575,1626,"Emma Clark",GR,"2025-07-26 01:35:09",2025-07-26,2025,7,2025-07,2025-12-06,ORY,LAX,"ORY - LAX",2336.64,Confirmed,Visa,Successful,0,DEV-SHARED-048,CARD-SHARED-017,AE,GR,133,545,1,0,1,0,0,1,1,80,High,"Manual review",0,Cleared
1576,1431,"James Clark",RO,"2025-01-07 02:33:19",2025-01-07,2025,1,2025-01,2025-01-08,DXB,ORD,"DXB - ORD",1997.93,Confirmed,Mastercard,Successful,5,DEV-001431,CARD-001431-1,IT,ES,1,445,1,1,1,1,0,0,0,65,High,"Manual review",1,"Confirmed Fraud"
1577,114,"Noah Moore",AL,"2026-07-18 12:39:10",2026-07-18,2026,7,2026-07,2026-08-26,BCN,LOS,"BCN - LOS",836.79,Confirmed,Mastercard,Successful,0,DEV-000114,CARD-000114-1,FR,AL,39,192,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1578,1406,"Emma Taylor",GB,"2026-06-07 03:50:31",2026-06-07,2026,6,2026-06,2026-07-14,TIA,NCE,"TIA - NCE",1990.05,Completed,Amex,Successful,0,DEV-001406,CARD-001406-2,GB,GB,37,1128,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1579,1234,"Maria Anderson",GB,"2026-01-18 08:44:05",2026-01-18,2026,1,2026-01,2026-02-25,OTP,ORY,"OTP - ORY",796.33,Completed,Amex,Successful,0,DEV-001234,CARD-SHARED-004,NL,GB,38,870,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
1580,437,"Emma Lewis",FR,"2025-06-07 12:35:39",2025-06-07,2025,6,2025-06,2025-09-08,ATH,JFK,"ATH - JFK",1055.52,"Pending Review",PayPal,Successful,1,DEV-000437,CARD-000437-1,FR,FR,93,244,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1581,1336,"Noah Moore",US,"2026-02-24 08:35:20",2026-02-24,2026,2,2026-02,2026-04-26,LHR,FRA,"LHR - FRA",393.68,Completed,Visa,Successful,0,DEV-001336,CARD-001336-2,US,US,61,610,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1582,813,"Ethan Martin",GR,"2026-02-23 14:40:47",2026-02-23,2026,2,2026-02,2026-07-18,AUH,OTP,"AUH - OTP",988.33,Completed,Amex,Failed,0,DEV-000813,CARD-000813-2,GR,GR,145,729,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1583,1266,"Noah Anderson",RO,"2026-07-03 19:23:16",2026-07-03,2026,7,2026-07,2026-09-18,NCE,AGP,"NCE - AGP",1133.62,Completed,PayPal,Successful,0,DEV-001266,CARD-001266-2,IT,RO,77,69,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1584,1438,"Leo Lee",ES,"2026-06-04 11:07:19",2026-06-04,2026,6,2026-06,2026-09-20,LGW,FCO,"LGW - FCO",934.64,Completed,Visa,Successful,0,DEV-001438,CARD-001438-2,ES,ES,108,682,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1585,748,"Amelia Thomas",NG,"2025-06-15 04:23:45",2025-06-15,2025,6,2025-06,2025-10-31,ATH,MAN,"ATH - MAN",928.05,Confirmed,Mastercard,Successful,3,DEV-000748,CARD-000748-1,NG,DE,138,878,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
1586,81,"Amelia Clark",DE,"2025-03-17 15:07:29",2025-03-17,2025,3,2025-03,2025-04-14,AGP,LGW,"AGP - LGW",1956.47,Confirmed,Visa,Successful,5,DEV-000081,CARD-000081-1,DE,DE,28,459,1,0,0,1,0,0,0,35,Medium,"Additional verification",0,Cleared
1587,530,"Olivia Anderson",NL,"2026-06-16 18:11:53",2026-06-16,2026,6,2026-06,2026-06-16,OTP,AUH,"OTP - AUH",2088.34,Confirmed,Mastercard,Successful,6,DEV-000530,CARD-FRAUD-012,NL,ES,0,46,1,1,1,1,0,0,1,90,Critical,"Block and investigate",1,"Confirmed Fraud"
1588,1722,"Amelia Smith",FR,"2026-05-26 18:23:03",2026-05-26,2026,5,2026-05,2026-09-01,TIA,OTP,"TIA - OTP",828.28,Confirmed,Amex,Successful,0,DEV-001722,CARD-001722-1,FR,DE,98,923,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1589,250,"Maria Anderson",US,"2026-05-05 04:53:15",2026-05-05,2026,5,2026-05,2026-06-13,LAX,FCO,"LAX - FCO",77.69,Confirmed,Amex,Successful,0,DEV-000250,CARD-000250-2,US,US,39,50,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1590,804,"Alex Rossi",NL,"2026-06-01 10:34:26",2026-06-01,2026,6,2026-06,2026-10-24,LOS,SKG,"LOS - SKG",1131.56,Confirmed,PayPal,Successful,0,DEV-000804,CARD-000804-1,GR,NL,145,1214,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1591,1542,"James Anderson",FR,"2025-08-04 17:49:58",2025-08-04,2025,8,2025-08,2025-12-24,LOS,ATH,"LOS - ATH",1090.21,Confirmed,Amex,Successful,0,DEV-001542,CARD-001542-1,US,FR,142,220,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1592,137,"Daniel Brown",NL,"2026-05-25 01:11:17",2026-05-25,2026,5,2026-05,2026-06-12,CDG,LHR,"CDG - LHR",1227.22,Confirmed,Visa,Successful,0,DEV-000137,CARD-000137-1,NL,NL,18,749,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1593,1903,"Isabella Miller",US,"2026-07-01 16:16:38",2026-07-01,2026,7,2026-07,2026-11-05,BER,TIA,"BER - TIA",1635.78,Confirmed,Amex,Successful,0,DEV-001903,CARD-SHARED-050,US,US,127,41,1,0,0,0,0,0,1,45,Medium,"Additional verification",0,Cleared
1594,1332,"Maria Moore",ES,"2025-02-20 04:55:22",2025-02-20,2025,2,2025-02,2025-03-25,LGW,TIA,"LGW - TIA",406.64,Confirmed,Mastercard,Failed,1,DEV-SHARED-004,CARD-SHARED-068,ES,ES,33,414,0,0,0,0,0,1,1,45,Medium,"Additional verification",0,Cleared
1595,317,"Maria Lewis",ES,"2025-01-05 10:24:25",2025-01-05,2025,1,2025-01,2025-04-23,OTP,DXB,"OTP - DXB",2201.75,Confirmed,PayPal,Successful,4,DEV-000317,CARD-000317-1,DE,ES,108,481,1,0,1,1,0,0,0,50,Medium,"Additional verification",0,Cleared
1596,175,"Ethan Moore",RO,"2025-10-10 17:16:43",2025-10-10,2025,10,2025-10,2025-11-29,BER,HER,"BER - HER",696.88,Cancelled,Mastercard,Successful,1,DEV-000175,CARD-000175-2,RO,US,50,520,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1597,1549,"Daniel Taylor",FR,"2025-10-23 16:29:16",2025-10-23,2025,10,2025-10,2025-11-15,NCE,MUC,"NCE - MUC",878.46,Confirmed,Visa,Successful,1,DEV-001549,CARD-001549-1,FR,FR,23,445,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1598,1130,"Leo Martin",AE,"2026-02-16 00:57:04",2026-02-16,2026,2,2026-02,2026-07-25,DXB,MAN,"DXB - MAN",1953.95,Completed,Visa,Successful,0,DEV-001130,CARD-001130-2,AE,AE,159,44,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1599,1603,"Amelia Smith",IT,"2025-03-06 04:46:37",2025-03-06,2025,3,2025-03,2025-08-24,AMS,SKG,"AMS - SKG",2426.15,Confirmed,PayPal,Successful,0,DEV-001603,CARD-001603-2,IT,IT,171,14,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1600,289,"Leo Smith",GB,"2025-10-16 16:59:20",2025-10-16,2025,10,2025-10,2025-10-16,TIA,OTP,"TIA - OTP",969.79,Confirmed,Visa,Successful,1,DEV-000289,CARD-000289-2,GB,GB,0,419,0,1,0,0,0,0,0,15,Low,Allow,0,Cleared
1601,1665,"Lucas Clark",AE,"2026-04-29 14:42:31",2026-04-29,2026,4,2026-04,2026-08-24,SKG,DXB,"SKG - DXB",1636.82,Confirmed,PayPal,Refunded,2,DEV-001665,CARD-001665-2,AE,AE,117,26,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1602,223,"Mia Rossi",GR,"2026-04-03 21:50:13",2026-04-03,2026,4,2026-04,2026-08-23,TIA,LOS,"TIA - LOS",303.95,Confirmed,Visa,Refunded,0,DEV-000223,CARD-000223-1,IT,GR,142,618,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1603,1708,"Daniel Lee",AL,"2026-04-10 00:33:09",2026-04-10,2026,4,2026-04,2026-09-04,MAD,AMS,"MAD - AMS",724.62,Confirmed,PayPal,Successful,0,DEV-001708,CARD-SHARED-068,GB,AL,147,610,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
1604,236,"Olivia Thomas",IT,"2026-05-02 06:49:50",2026-05-02,2026,5,2026-05,2026-05-04,LAX,AUH,"LAX - AUH",359.67,"Pending Review",Amex,Successful,3,DEV-000236,CARD-FRAUD-019,IT,FR,2,73,0,0,1,1,0,0,1,55,Medium,"Additional verification",1,"Confirmed Fraud"
1605,103,"Ethan Miller",IT,"2025-09-06 13:15:38",2025-09-06,2025,9,2025-09,2026-01-13,DXB,LOS,"DXB - LOS",1575.54,Completed,Mastercard,Successful,0,DEV-000103,CARD-000103-2,IT,IT,129,116,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1606,835,"Olivia Clark",NG,"2025-11-16 07:31:10",2025-11-16,2025,11,2025-11,2025-12-18,TIA,MXP,"TIA - MXP",732.15,Confirmed,Mastercard,Successful,0,DEV-000835,CARD-000835-2,RO,AL,32,355,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1607,1714,"Maria Taylor",ES,"2026-05-27 21:27:56",2026-05-27,2026,5,2026-05,2026-06-06,AGP,LOS,"AGP - LOS",343.42,Completed,Visa,Successful,0,DEV-SHARED-119,CARD-SHARED-078,IT,ES,10,228,0,0,1,0,0,1,1,60,High,"Manual review",0,Cleared
1608,1209,"Daniel Moore",GB,"2025-04-20 15:25:50",2025-04-20,2025,4,2025-04,2025-04-22,HER,OTP,"HER - OTP",2080.45,"Pending Review",Visa,Successful,4,DEV-FRAUD-020,CARD-FRAUD-011,NG,AL,2,71,1,1,1,1,0,1,1,110,Critical,"Block and investigate",1,"Confirmed Fraud"
1609,1910,"Isabella Martin",US,"2025-07-07 19:41:33",2025-07-07,2025,7,2025-07,2025-10-02,HER,VCE,"HER - VCE",2091.92,Completed,Amex,Successful,0,DEV-001910,CARD-001910-1,US,US,87,27,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1610,560,"Isabella Lee",AE,"2026-03-14 12:35:36",2026-03-14,2026,3,2026-03,2026-04-02,VCE,AUH,"VCE - AUH",602.88,Confirmed,Mastercard,Successful,0,DEV-000560,CARD-000560-2,AE,AE,19,406,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1611,1666,"Emma Moore",AE,"2025-04-18 09:30:44",2025-04-18,2025,4,2025-04,2025-09-01,LHR,AGP,"LHR - AGP",1362.29,"Pending Review",Visa,Refunded,0,DEV-001666,CARD-001666-1,AE,AE,136,557,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1612,1694,"Olivia Rossi",NL,"2026-01-11 00:57:37",2026-01-11,2026,1,2026-01,2026-03-21,DXB,TIA,"DXB - TIA",1366.65,Completed,Mastercard,Successful,1,DEV-001694,CARD-SHARED-076,DE,NL,69,553,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
1613,849,"Leo Rossi",US,"2026-01-21 13:11:14",2026-01-21,2026,1,2026-01,2026-05-24,AUH,LGW,"AUH - LGW",1377.59,Confirmed,Amex,Successful,0,DEV-000849,CARD-000849-1,NL,NL,123,55,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1614,784,"Alex Anderson",RO,"2025-12-31 21:25:53",2025-12-31,2025,12,2025-12,2026-04-17,NCE,DXB,"NCE - DXB",1380.18,Confirmed,Amex,Successful,0,DEV-000784,CARD-SHARED-054,NL,US,107,769,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
1615,1905,"Daniel Garcia",ES,"2025-03-07 15:00:44",2025-03-07,2025,3,2025-03,2025-04-06,AUH,AGP,"AUH - AGP",961.77,Confirmed,PayPal,Successful,0,DEV-001905,CARD-001905-2,ES,ES,30,35,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1616,794,"Emma Wilson",NG,"2026-06-02 16:33:06",2026-06-02,2026,6,2026-06,2026-06-29,HER,TIA,"HER - TIA",1086.81,Confirmed,PayPal,Successful,0,DEV-000794,CARD-000794-1,NG,NG,27,16,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1617,555,"Amelia Clark",FR,"2025-02-19 19:09:20",2025-02-19,2025,2,2025-02,2025-07-11,MAD,VCE,"MAD - VCE",1018.90,Confirmed,Mastercard,Successful,0,DEV-000555,CARD-000555-1,DE,FR,142,380,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1618,1506,"Olivia Anderson",FR,"2026-07-03 05:44:41",2026-07-03,2026,7,2026-07,2026-11-11,CDG,AMS,"CDG - AMS",83.35,Confirmed,Mastercard,Successful,0,DEV-001506,CARD-001506-2,FR,GB,131,2,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1619,1221,"Daniel Thomas",IT,"2026-01-29 00:14:46",2026-01-29,2026,1,2026-01,2026-06-25,DXB,MAD,"DXB - MAD",179.59,Confirmed,PayPal,Successful,0,DEV-001221,CARD-001221-1,IT,IT,147,728,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1620,332,"Ava Anderson",GR,"2025-12-05 09:18:11",2025-12-05,2025,12,2025-12,2026-04-02,VCE,TIA,"VCE - TIA",109.62,Confirmed,Amex,Failed,0,DEV-000332,CARD-000332-2,AE,AE,118,1022,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1621,821,"Amelia Moore",IT,"2026-04-18 02:38:57",2026-04-18,2026,4,2026-04,2026-05-02,AMS,LHR,"AMS - LHR",945.86,Confirmed,Mastercard,Successful,0,DEV-000821,CARD-SHARED-076,IT,GR,14,312,0,0,1,0,0,0,1,40,Medium,"Additional verification",0,Cleared
1622,1993,"Alex Moore",IT,"2025-05-03 23:52:28",2025-05-03,2025,5,2025-05,2025-07-15,DXB,LHR,"DXB - LHR",1419.18,Completed,PayPal,Successful,0,DEV-001993,CARD-001993-2,RO,IT,73,606,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
1623,652,"Leo Miller",RO,"2026-01-21 21:58:53",2026-01-21,2026,1,2026-01,2026-01-29,HER,MUC,"HER - MUC",777.97,Confirmed,Visa,Successful,0,DEV-000652,CARD-000652-1,RO,RO,8,50,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1624,153,"Mia Moore",GB,"2026-07-20 15:31:43",2026-07-20,2026,7,2026-07,2026-11-09,ORY,ORD,"ORY - ORD",2204.63,Confirmed,PayPal,Successful,0,DEV-000153,CARD-000153-1,GB,GB,112,276,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
1625,835,"Olivia Clark",NG,"2026-04-22 02:11:37",2026-04-22,2026,4,2026-04,2026-05-24,TIA,HER,"TIA - HER",1281.37,Cancelled,Visa,Successful,0,DEV-000835,CARD-000835-1,NG,NG,32,512,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1626,577,"James Taylor",US,"2025-10-12 22:43:41",2025-10-12,2025,10,2025-10,2026-03-14,LOS,MAD,"LOS - MAD",189.82,Confirmed,Visa,Successful,3,DEV-000577,CARD-000577-2,US,GR,153,142,0,0,1,1,0,0,0,30,Medium,"Additional verification",0,Cleared
1627,1708,"Daniel Lee",AL,"2025-03-01 22:01:31",2025-03-01,2025,3,2025-03,2025-08-13,AUH,TIA,"AUH - TIA",1598.85,Completed,PayPal,Successful,4,DEV-001708,CARD-001708-2,AL,AL,165,205,1,0,0,1,0,0,0,35,Medium,"Additional verification",0,Cleared
1628,1944,"Isabella Rossi",IT,"2026-04-26 05:47:02",2026-04-26,2026,4,2026-04,2026-04-28,ATH,MUC,"ATH - MUC",961.74,Completed,Mastercard,Successful,0,DEV-001944,CARD-001944-2,IT,IT,2,1109,0,1,0,0,0,0,0,15,Low,Allow,0,Cleared
1629,851,"Mia Moore",NL,"2025-11-25 17:59:39",2025-11-25,2025,11,2025-11,2026-01-11,BCN,TIA,"BCN - TIA",595.27,Confirmed,Amex,Successful,0,DEV-000851,CARD-000851-2,NL,NL,47,528,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1630,1983,"Leo Smith",GR,"2026-05-08 19:23:32",2026-05-08,2026,5,2026-05,2026-11-02,LOS,DXB,"LOS - DXB",1104.59,Confirmed,PayPal,Successful,1,DEV-SHARED-102,CARD-SHARED-099,GR,AL,178,79,0,0,1,0,0,1,1,60,High,"Manual review",0,Cleared
1631,1414,"Noah Garcia",NL,"2025-05-27 08:20:06",2025-05-27,2025,5,2025-05,2025-08-10,LOS,MAN,"LOS - MAN",511.11,Completed,Visa,Successful,2,DEV-001414,CARD-001414-2,NL,NL,75,255,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1632,199,"Olivia Lewis",NG,"2025-10-21 21:20:20",2025-10-21,2025,10,2025-10,2025-10-30,TIA,LHR,"TIA - LHR",1231.03,Confirmed,Mastercard,Successful,0,DEV-000199,CARD-000199-2,NG,NG,9,282,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1633,1360,"Isabella Rossi",ES,"2025-09-24 10:28:42",2025-09-24,2025,9,2025-09,2025-09-26,ORY,AUH,"ORY - AUH",559.77,Completed,Amex,Refunded,0,DEV-001360,CARD-001360-2,ES,ES,2,19,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1634,1654,"Liam Lewis",US,"2025-12-12 15:13:57",2025-12-12,2025,12,2025-12,2026-04-01,AUH,ATH,"AUH - ATH",214.84,Confirmed,Mastercard,Successful,1,DEV-001654,CARD-001654-1,US,US,110,282,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1635,394,"Ava Anderson",NL,"2026-04-13 07:26:30",2026-04-13,2026,4,2026-04,2026-06-16,ATH,LGW,"ATH - LGW",2031.87,Completed,Visa,Successful,0,DEV-000394,CARD-000394-2,US,NG,64,83,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
1636,729,"Lucas Lee",NL,"2025-10-22 05:47:12",2025-10-22,2025,10,2025-10,2026-01-10,CDG,VCE,"CDG - VCE",735.20,Confirmed,Visa,Successful,0,DEV-SHARED-053,CARD-000729-2,NL,NL,80,789,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
1637,515,"Noah Rossi",IT,"2025-05-30 05:19:53",2025-05-30,2025,5,2025-05,2025-05-31,AGP,LOS,"AGP - LOS",2981.69,"Pending Review",Visa,Successful,7,DEV-FRAUD-007,CARD-FRAUD-017,AE,US,1,142,1,1,1,1,0,1,1,110,Critical,"Block and investigate",1,"Confirmed Fraud"
1638,156,"Isabella Rossi",AL,"2025-10-13 12:17:14",2025-10-13,2025,10,2025-10,2026-03-01,LOS,FCO,"LOS - FCO",993.57,Confirmed,Mastercard,Refunded,2,DEV-000156,CARD-SHARED-041,AL,AL,139,556,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
1639,1789,"Ava Moore",IT,"2025-01-27 13:17:29",2025-01-27,2025,1,2025-01,2025-03-27,AUH,TIA,"AUH - TIA",1353.35,Confirmed,Amex,Successful,0,DEV-001789,CARD-001789-1,IT,IT,59,170,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
1640,693,"Maria Lewis",NG,"2026-03-20 22:18:30",2026-03-20,2026,3,2026-03,2026-09-01,JFK,CDG,"JFK - CDG",1153.66,Completed,Mastercard,Failed,4,DEV-000693,CARD-000693-2,NG,NG,165,579,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
1641,1559,"Emma Taylor",RO,"2026-05-19 08:12:09",2026-05-19,2026,5,2026-05,2026-09-06,HER,ORD,"HER - ORD",2540.19,Confirmed,Amex,Successful,0,DEV-SHARED-082,CARD-001559-1,AE,GB,110,724,1,0,1,0,0,1,0,55,Medium,"Additional verification",0,Cleared
